dataset,mode,sequence_index,sequence_kind,payload_index,char_index,bit_in_char,bit_sent,cycle,e1_mean,e2_mean,e3_mean,cons_mean,e1_minus_e2,e1_minus_e3,e2_minus_e3,e1_ratio_e2,e2_ratio_e1,e1_share,e2_share,e3_share,e1_var,e2_var,e3_var,cons_var,e1_flicker,e2_flicker,e3_flicker,cons_flicker,cycle_scope
PHAN_STRICT_POSTHOC,POST_Q1_1,34,PAYLOAD,18,3,3,1,1,0.051587301587301584,0.05555555555555555,0.047619047619047616,0.15476190476190477,-0.003968253968253968,0.003968253968253968,0.007936507936507936,0.928554714586566,1.0769022015880922,0.33333117950109653,0.35897203946271933,0.30769031953947373,0.04892605190224238,0.05246913580246913,0.045351473922902494,0.1387471655328798,0.10358565737051793,0.08764940239043825,0.09561752988047809,0.23904382470119523,cycle
PHAN_STRICT_POSTHOC,POST_Q1_1,35,PAYLOAD,19,4,3,1,1,0.06538461538461539,0.03461538461538462,0.06923076923076923,0.16923076923076924,0.03076923076923077,-0.0038461538461538464,-0.03461538461538462,1.8888343225640147,0.529403667943902,0.38636135331927585,0.20454424587491074,0.4090884917498215,0.06110946745562131,0.03341715976331361,0.0644378698224852,0.15597633136094674,0.11583011583011583,0.0694980694980695,0.13127413127413126,0.29343629343629346,cycle
PHAN_STRICT_POSTHOC,POST_Q1_1,36,PAYLOAD,20,0,4,1,1,0.07203389830508475,0.0423728813559322,0.0635593220338983,0.17796610169491525,0.029661016949152547,0.008474576271186446,-0.0211864406779661,1.6999598809468097,0.5882271281410446,0.4047596303982673,0.23809390023427487,0.3571408503514123,0.06684501580005743,0.0405774202815283,0.059519534616489504,0.16324332088480317,0.13617021276595745,0.0851063829787234,0.12340425531914893,0.2936170212765957,cycle
PHAN_STRICT_POSTHOC,POST_Q1_1,37,PAYLOAD,21,1,4,0,1,0.03389830508474576,0.05508474576271186,0.059322033898305086,0.1483050847457627,-0.0211864406779661,-0.025423728813559324,-0.004237288135593223,0.615373443989786,1.6249520639141144,0.22856988735733097,0.3714260669556628,0.3999973028753292,0.032749209997127264,0.05205041654696928,0.05580293019247345,0.13478526285550127,0.06808510638297872,0.10638297872340426,0.10212765957446808,0.251063829787234,cycle
PHAN_STRICT_POSTHOC,POST_Q1_1,38,PAYLOAD,22,2,4,1,1,0.07407407407407407,0.037037037037037035,0.04938271604938271,0.16049382716049382,0.037037037037037035,0.024691358024691357,-0.012345679012345678,1.9999460014579606,0.4999932500911238,0.46153558581673454,0.23076779290836727,0.30769039054448966,0.06858710562414268,0.035665294924554176,0.04694406340496876,0.1676573693034598,0.1322314049586777,0.0743801652892562,0.09917355371900827,0.256198347107438,cycle
PHAN_STRICT_POSTHOC,POST_Q1_1,39,PAYLOAD,23,3,4,0,1,0.07364341085271318,0.046511627906976744,0.03875968992248062,0.15891472868217055,0.02713178294573644,0.034883720930232565,0.007751937984496124,1.583299292398547,0.6315703713075895,0.46341171804333525,0.2926810850800012,0.24390090423333433,0.06822005889069166,0.044348296376419696,0.03725737635959378,0.1646685896280271,0.14007782101167315,0.0933852140077821,0.07782101167315175,0.2801556420233463,cycle
PHAN_STRICT_POSTHOC,POST_Q1_1,40,PAYLOAD,24,4,4,0,1,0.06319702602230483,0.04460966542750929,0.04460966542750929,0.1524163568773234,0.018587360594795536,0.018587360594795536,0.0,1.416634910434091,0.7058711835677424,0.4146314259547907,0.29268100655632284,0.29268100655632284,0.05920316192424097,0.04261964317795498,0.04261964317795498,0.15892538798524067,0.12686567164179105,0.08955223880597014,0.08955223880597014,0.2835820895522388,cycle
PHAN_STRICT_POSTHOC,POST_Q1_1,41,PAYLOAD,25,0,5,0,1,0.09053497942386832,0.053497942386831275,0.03292181069958848,0.17695473251028807,0.03703703703703704,0.05761316872427984,0.020576131687242795,1.692276059762883,0.5909025641216781,0.5116250157004927,0.3023238729139275,0.18604546025472463,0.08233839692458804,0.05063591254720655,0.031837965079848936,0.1621026605022947,0.15702479338842976,0.09504132231404959,0.06198347107438017,0.2892561983471074,cycle
PHAN_STRICT_POSTHOC,POST_Q1_1,42,PAYLOAD,26,1,5,0,1,0.072,0.08,0.068,0.22,-0.008000000000000007,0.00399999999999999,0.011999999999999997,0.8999887501406232,1.1110956792266775,0.32727123967618327,0.36363471075131476,0.3090895041386176,0.066816,0.0736,0.06337599999999997,0.19560000000000002,0.14457831325301204,0.13654618473895583,0.12449799196787148,0.3493975903614458,cycle
PHAN_STRICT_POSTHOC,POST_Q1_1,43,PAYLOAD,27,2,5,1,1,0.04905660377358491,0.03773584905660377,0.052830188679245285,0.13962264150943396,0.011320754716981137,-0.0037735849056603765,-0.015094339622641513,1.299965550912901,0.7692150890770303,0.3513488349340201,0.27026833456463084,0.37837566839048314,0.046650053399786416,0.03631185475258098,0.05003915984336063,0.13522249911000359,0.08333333333333333,0.06439393939393939,0.09848484848484848,0.22348484848484848,cycle
PHAN_STRICT_POSTHOC,POST_Q1_1,44,PAYLOAD,28,3,5,1,1,0.04819277108433735,0.07228915662650602,0.05220883534136546,0.17269076305220885,-0.02409638554216867,-0.004016064257028107,0.020080321285140562,0.6666574445720168,1.4999688756458303,0.2790681514425649,0.4186022271638473,0.3023238307294453,0.04587022789954999,0.0670634344607345,0.04948307285366365,0.15893292043676716,0.08870967741935484,0.13709677419354838,0.10483870967741936,0.29838709677419356,cycle
PHAN_STRICT_POSTHOC,POST_Q1_1,45,PAYLOAD,29,4,5,0,1,0.05185185185185185,0.040740740740740744,0.05555555555555555,0.14814814814814814,0.011111111111111106,-0.003703703703703702,-0.014814814814814808,1.272696033824624,0.7856991329452933,0.34999763751594676,0.2749981437625296,0.37499746876708584,0.04916323731138548,0.039080932784636487,0.05246913580246913,0.1336076817558299,0.10408921933085502,0.08178438661710037,0.11152416356877323,0.2527881040892193,cycle
PHAN_STRICT_POSTHOC,POST_Q1_1,46,PAYLOAD,30,0,6,1,1,0.05058365758754864,0.054474708171206226,0.06614785992217899,0.17120622568093385,-0.0038910505836575876,-0.01556420233463035,-0.011673151750972763,0.9285543829659698,1.076901787403126,0.2954528197414847,0.3181799597215989,0.3863613796619415,0.04802495117261427,0.051507214340868156,0.06177232054989476,0.17302305863828368,0.1015625,0.1015625,0.125,0.3125,cycle
PHAN_STRICT_POSTHOC,POST_Q1_1,47,PAYLOAD,31,1,6,0,1,0.030837004405286344,0.039647577092511016,0.05726872246696035,0.1277533039647577,-0.008810572687224672,-0.02643171806167401,-0.017621145374449337,0.7777581609886061,1.2856725931887638,0.24137742094225678,0.31034239835433014,0.44827235317847686,0.029886083564594695,0.0380756467232044,0.05398901589396261,0.12905354266529526,0.061946902654867256,0.07079646017699115,0.10619469026548672,0.23008849557522124,cycle
PHAN_STRICT_POSTHOC,POST_Q1_1,48,PAYLOAD,32,2,6,1,1,0.07509881422924901,0.05138339920948617,0.039525691699604744,0.16600790513833993,0.02371541501976284,0.035573122529644265,0.011857707509881424,1.4615100183050282,0.6842014156337813,0.4523782273406781,0.30952194502256924,0.2380938038635148,0.06945898233060976,0.04874314549516474,0.037963411395272546,0.1621646955896827,0.14285714285714285,0.09523809523809523,0.07936507936507936,0.30158730158730157,cycle
PHAN_STRICT_POSTHOC,POST_Q1_1,49,PAYLOAD,33,3,6,0,1,0.08536585365853659,0.06097560975609756,0.052845528455284556,0.1991869918699187,0.024390243902439032,0.032520325203252036,0.008130081300813004,1.399977040376538,0.7142773470367918,0.42856927697873193,0.3061209121276656,0.2653047905106436,0.07807852468768592,0.05725758477096963,0.05005287857756626,0.20016194064379667,0.15510204081632653,0.11428571428571428,0.08979591836734693,0.32653061224489793,cycle
PHAN_STRICT_POSTHOC,POST_Q1_1,50,PAYLOAD,34,4,6,1,1,0.05179282868525897,0.04780876494023904,0.043824701195219126,0.14342629482071714,0.003984063745019924,0.00796812749003984,0.003984063745019917,1.083310674085067,0.9230591009358203,0.36110859338175166,0.33333100927546305,0.3055534251691745,0.04911033158203837,0.04552308693512802,0.04190409676036889,0.17066395771495693,0.096,0.08,0.088,0.248,cycle
PHAN_STRICT_POSTHOC,POST_Q1_1,51,PAYLOAD,35,0,7,0,1,0.048582995951417005,0.06477732793522267,0.0728744939271255,0.1862348178137652,-0.016194331983805668,-0.024291497975708495,-0.008097165991902827,0.7499884220537345,1.3333058894537755,0.26086816446876904,0.34782421929169205,0.3913022467031535,0.0462226884558016,0.0605812257207953,0.06756380206199086,0.16774574243144463,0.08943089430894309,0.13008130081300814,0.14227642276422764,0.3130081300813008,cycle
PHAN_STRICT_POSTHOC,POST_Q1_1,52,PAYLOAD,36,1,7,1,1,0.05627705627705628,0.05627705627705628,0.05194805194805195,0.1645021645021645,0.0,0.004329004329004328,0.004329004329004328,0.9999822310849708,0.9999822310849708,0.3421031835306475,0.3421031835306475,0.31578755402829,0.053109949213845334,0.053109949213845334,0.049249451846854454,0.14609921103427598,0.11304347826086956,0.10434782608695652,0.10434782608695652,0.2956521739130435,cycle
PHAN_STRICT_POSTHOC,POST_Q1_1,53,PAYLOAD,37,2,7,0,1,0.04,0.052,0.036,0.128,-0.011999999999999997,0.0040000000000000036,0.016,0.7692159766158343,1.2999675008124796,0.31249755861282336,0.4062468261966703,0.281247802751541,0.038400000000000004,0.049296000000000006,0.03470399999999999,0.135616,0.07228915662650602,0.10441767068273092,0.07228915662650602,0.23293172690763053,cycle
PHAN_STRICT_POSTHOC,POST_Q1_1,54,PAYLOAD,38,3,7,1,1,0.028688524590163935,0.09016393442622951,0.07377049180327869,0.19262295081967212,-0.06147540983606557,-0.04508196721311475,0.016393442622950824,0.3181782892953369,3.142747595655237,0.1489353970162368,0.46808267633674416,0.38297673518460884,0.027865493147003498,0.08203439935501208,0.0683284063423811,0.1801095135716205,0.05761316872427984,0.14814814814814814,0.14814814814814814,0.32098765432098764,cycle
PHAN_STRICT_POSTHOC,POST_Q1_1,55,PAYLOAD,39,4,7,1,1,0.06557377049180328,0.028688524590163935,0.06147540983606557,0.1557377049180328,0.036885245901639344,0.0040983606557377095,-0.032786885245901634,2.2856346150219906,0.4374933282267445,0.4210499279951992,0.18420934349789964,0.3947343074954992,0.061273851115291586,0.027865493147003494,0.057696183821553344,0.14787691480784734,0.12345679012345678,0.05761316872427984,0.12345679012345678,0.27983539094650206,cycle
PHAN_STRICT_POSTHOC,POST_Q1_1,56,PAYLOAD,40,0,8,0,1,0.06746031746031746,0.04365079365079365,0.07936507936507936,0.19047619047619047,0.023809523809523808,-0.011904761904761904,-0.03571428571428571,1.5454191413069445,0.6470492319760907,0.35416480730142835,0.22916546354798303,0.41666447917815097,0.06290942302847066,0.04174540186444949,0.07306626354245405,0.17006802721088438,0.11155378486055777,0.08764940239043825,0.1593625498007968,0.32669322709163345,cycle
PHAN_STRICT_POSTHOC,POST_Q1_1,57,PAYLOAD,41,1,8,1,1,0.04680851063829787,0.03829787234042553,0.06382978723404255,0.14893617021276595,0.008510638297872339,-0.017021276595744678,-0.025531914893617016,1.2221903094752524,0.8181643392163894,0.3142836040958011,0.25714113062383726,0.42856855103972874,0.044617473970122244,0.036831145314622005,0.0597555454956994,0.14377546401086466,0.09401709401709402,0.0641025641025641,0.10683760683760683,0.23931623931623933,cycle
PHAN_STRICT_POSTHOC,POST_Q1_1,58,PAYLOAD,42,2,8,0,1,0.047244094488188976,0.04330708661417323,0.051181102362204724,0.14173228346456693,0.003937007874015748,-0.003937007874015748,-0.007874015748031496,1.0908839014080947,0.9166472642995723,0.333330981498075,0.30555339970656875,0.36110856328958124,0.04501209002418005,0.04143158286316572,0.04856159712319424,0.12164424328848661,0.08300395256916997,0.07114624505928854,0.10276679841897234,0.20948616600790515,cycle
PHAN_STRICT_POSTHOC,POST_Q1_1,59,PAYLOAD,43,3,8,1,1,0.051587301587301584,0.051587301587301584,0.051587301587301584,0.15476190476190477,0.0,0.0,0.0,0.9999806157603714,0.9999806157603714,0.33333117950109653,0.33333117950109653,0.33333117950109653,0.048926051902242376,0.048926051902242376,0.048926051902242376,0.14668367346938774,0.09561752988047809,0.10358565737051793,0.10358565737051793,0.2868525896414343,cycle
PHAN_STRICT_POSTHOC,POST_Q1_1,60,PAYLOAD,44,4,8,1,1,0.07142857142857142,0.05952380952380952,0.08333333333333333,0.21428571428571427,0.011904761904761904,-0.011904761904761904,-0.023809523809523808,1.1999798403386823,0.8333216668299978,0.333331777785037,0.2777764814875308,0.3888870740825432,0.06632653061224487,0.055980725623582764,0.0763888888888889,0.20011337868480727,0.13545816733067728,0.09163346613545817,0.15139442231075698,0.3147410358565737,cycle
PHAN_STRICT_POSTHOC,POST_Q1_1,0,HEADER,-1,-1,-1,0,2,0.06296296296296296,0.07407407407407407,0.040740740740740744,0.17777777777777778,-0.011111111111111113,0.022222222222222213,0.033333333333333326,0.8499885251549104,1.176451903410946,0.3541646744903726,0.4166643229298501,0.22916537761141761,0.05899862825788751,0.06858710562414266,0.039080932784636487,0.17580246913580247,0.11895910780669144,0.1412639405204461,0.07434944237918216,0.3048327137546468,cycle
PHAN_STRICT_POSTHOC,POST_Q1_1,1,HEADER,-1,-1,-1,1,2,0.08482142857142858,0.0625,0.044642857142857144,0.19196428571428573,0.022321428571428575,0.04017857142857143,0.017857142857142856,1.357121143204566,0.7368334183849622,0.4418581633435212,0.3255796993057524,0.23255692807553746,0.0776267538265306,0.05859375,0.0426498724489796,0.20868542729591838,0.15695067264573992,0.11659192825112108,0.08968609865470852,0.336322869955157,cycle
PHAN_STRICT_POSTHOC,POST_Q1_1,2,HEADER,-1,-1,-1,0,2,0.09090909090909091,0.041666666666666664,0.06439393939393939,0.19696969696969696,0.04924242424242425,0.02651515151515152,-0.022727272727272728,2.181765819438515,0.45832829172212436,0.46153611835509145,0.2115373875794169,0.3269214171681898,0.08264462809917353,0.039930555555555566,0.06024735996326903,0.20362718089990817,0.17490494296577946,0.08365019011406843,0.12167300380228137,0.34220532319391633,cycle
PHAN_STRICT_POSTHOC,POST_Q1_1,3,HEADER,-1,-1,-1,1,2,0.05829596412556054,0.03587443946188341,0.03587443946188341,0.13004484304932734,0.022421524663677132,0.022421524663677132,0.0,1.6249547043876151,0.6153740593526742,0.4482724150086709,0.2758599476976436,0.2758599476976436,0.05489754469223192,0.03458746405517906,0.03458746405517906,0.12210179171107405,0.11711711711711711,0.06306306306306306,0.07207207207207207,0.22522522522522523,cycle
PHAN_STRICT_POSTHOC,POST_Q1_1,4,HEADER,-1,-1,-1,0,2,0.06072874493927125,0.08502024291497975,0.06882591093117409,0.2145748987854251,-0.024291497975708502,-0.008097165991902834,0.016194331983805668,0.7142773130239849,1.399976947046272,0.2830175489559511,0.3962245685383315,0.3207532221500779,0.0570407644773722,0.0777918012096576,0.06408890491566818,0.17662967758855252,0.12195121951219512,0.14634146341463414,0.13821138211382114,0.37398373983739835,cycle
PHAN_STRICT_POSTHOC,POST_Q1_1,5,HEADER,-1,-1,-1,1,2,0.056818181818181816,0.06060606060606061,0.03409090909090909,0.15151515151515152,-0.0037878787878787915,0.022727272727272728,0.02651515151515152,0.9374845315052301,1.0666478936637382,0.3749975250163349,0.39999736001742386,0.22499851500980092,0.05358987603305787,0.05693296602387511,0.03292871900826446,0.1361340679522498,0.09505703422053231,0.12167300380228137,0.06844106463878327,0.24714828897338403,cycle
PHAN_STRICT_POSTHOC,POST_Q1_1,6,HEADER,-1,-1,-1,0,2,0.07883817427385892,0.07468879668049792,0.04149377593360996,0.1950207468879668,0.004149377593360995,0.03734439834024896,0.03319502074688797,1.055541423028725,0.9473564045845524,0.40425324627590736,0.382976759629807,0.21276486646100387,0.07262271655102358,0.06911038033091717,0.03977204249238133,0.17358516554467038,0.15833333333333333,0.13333333333333333,0.08333333333333333,0.3416666666666667,cycle
PHAN_STRICT_POSTHOC,POST_Q1_1,7,HEADER,-1,-1,-1,1,2,0.047619047619047616,0.05627705627705628,0.04329004329004329,0.1471861471861472,-0.008658008658008663,0.004329004329004328,0.012987012987012991,0.8461388109180521,1.1817933641575347,0.32352721368275406,0.3823503434432548,0.2941156488025037,0.0453514739229025,0.053109949213845334,0.04141601544198947,0.16015441989467966,0.08695652173913043,0.10434782608695652,0.07391304347826087,0.2391304347826087,cycle
PHAN_STRICT_POSTHOC,POST_Q1_1,8,HEADER,-1,-1,-1,0,2,0.075,0.058333333333333334,0.0375,0.17083333333333334,0.016666666666666663,0.0375,0.020833333333333336,1.2856922452757953,0.7777674075456772,0.4390218203600759,0.3414614158356146,0.21951091018003796,0.06937500000000002,0.05493055555555555,0.03609375000000002,0.1583159722222222,0.1506276150627615,0.11715481171548117,0.07531380753138076,0.30962343096234307,cycle
PHAN_STRICT_POSTHOC,POST_Q1_1,9,HEADER,-1,-1,-1,1,2,0.042735042735042736,0.0811965811965812,0.05982905982905983,0.18376068376068377,-0.038461538461538464,-0.017094017094017096,0.021367521367521368,0.5263093075590543,1.8999555410403397,0.23255687399282524,0.44185806058636795,0.32557962358995535,0.04090875885747681,0.07460369639856819,0.05624954342903059,0.15853970341149826,0.06866952789699571,0.15450643776824036,0.12017167381974249,0.3261802575107296,cycle
PHAN_STRICT_POSTHOC,POST_Q1_1,10,HEADER,-1,-1,-1,0,2,0.049586776859504134,0.028925619834710745,0.06198347107438017,0.14049586776859505,0.02066115702479339,-0.012396694214876033,-0.03305785123966942,1.7142264510284073,0.583321569681678,0.3529386643777418,0.2058808875536827,0.4411733304721772,0.047127928420189855,0.028088928351888528,0.05814152038795166,0.1372857045283792,0.0912863070539419,0.058091286307053944,0.11618257261410789,0.24896265560165975,cycle
PHAN_STRICT_POSTHOC,POST_Q1_1,11,HEADER,-1,-1,-1,1,2,0.044897959183673466,0.04897959183673469,0.036734693877551024,0.1306122448979592,-0.004081632653061225,0.008163265306122443,0.012244897959183668,0.9166479517709847,1.0908847939295898,0.3437473681842123,0.37499712892823156,0.28124784669617375,0.04288213244481466,0.046580591420241554,0.03538525614327365,0.12171595168679716,0.09016393442622951,0.09836065573770492,0.07377049180327869,0.23770491803278687,cycle
PHAN_STRICT_POSTHOC,POST_Q1_1,12,HEADER,-1,-1,-1,0,2,0.064,0.024,0.044,0.132,0.04,0.020000000000000004,-0.019999999999999997,2.6665555601849924,0.3749941407165513,0.4848448117817289,0.18181680441814835,0.3333308080999386,0.059904,0.023424,0.042064,0.11457600000000001,0.12048192771084337,0.04819277108433735,0.08032128514056225,0.23293172690763053,cycle
PHAN_STRICT_POSTHOC,POST_Q1_1,13,HEADER,-1,-1,-1,1,2,0.03347280334728033,0.016736401673640166,0.08368200836820083,0.13389121338912133,0.016736401673640166,-0.0502092050209205,-0.06694560669456066,1.9998805071396983,0.49998506294624445,0.24999813282644545,0.12499906641322273,0.6249953320661137,0.032352374783354634,0.01645629453265875,0.07667932984366521,0.13270075803995027,0.06722689075630252,0.03361344537815126,0.15966386554621848,0.2605042016806723,cycle
PHAN_STRICT_POSTHOC,POST_Q1_1,14,HEADER,-1,-1,-1,0,2,0.056910569105691054,0.06097560975609756,0.04878048780487805,0.16666666666666666,-0.004065040650406505,0.008130081300813004,0.01219512195121951,0.9333180269176918,1.0714097452287623,0.34146136586595116,0.36585146342780483,0.29268117074224387,0.05367175622975741,0.057257584770969636,0.0464009518143962,0.1632791327913279,0.11020408163265306,0.11428571428571428,0.08979591836734693,0.27346938775510204,cycle
